step,t,id,group,x,y,vx,vy,speed,pressure,stopped
0,0.0,0,0xff0000ff,318.63120433402196,222.2750615277707,1.8404549248854454,0.04309683195157849,1.8409594421006001,0.0,0
0,0.0,1,0xff0000ff,319.7881012924282,234.2228822022992,1.6067394780566182,-0.12862186199632483,1.6118794414375586,0.0,0
0,0.0,2,0xff0000ff,322.8129415096207,225.4753692164776,1.9263030003258188,-0.008162306421840557,1.9263202932820844,0.0,0
0,0.0,3,0xff0000ff,326.87228802416996,225.07687541634857,1.7678377045684444,-0.0012568772342636196,1.7678381513685604,0.0,0
0,0.0,4,0xff0000ff,319.44021380965415,228.83199238958522,1.6531519737006874,-0.05481894689225433,1.6540606292058504,0.0,0
0,0.0,5,0xff0000ff,309.76340272904685,225.46377162657532,1.928909173911995,-0.007143066520450865,1.9289223998391356,0.0,0
0,0.0,6,0xff0000ff,311.13198011289325,217.79707151731873,1.5797236192650004,0.09186096833015255,1.582392224060225,0.0,0
0,0.0,7,0xff0000ff,321.02664634221526,230.48479321666244,1.6246008293828418,-0.07818142857792953,1.6264809223000136,0.0,0
0,0.0,8,0xff0000ff,328.10587057919196,219.5369873865036,1.809621346722917,0.0924838837863741,1.8119830813987958,0.0,0
0,0.0,9,0xff0000ff,330.15186821163513,216.12656143351208,1.654007763336862,0.13998090405739047,1.6599205808349184,0.0,0
0,0.0,10,0xff0000ff,330.1656181441036,217.77463153683848,1.96531498924354,0.13545293721460713,1.9699772854389463,0.0,0
0,0.0,11,0xff0000ff,313.38563014324563,223.59163219613475,1.9858278986653137,0.022997085622298068,1.985961054266829,0.0,0
0,0.0,12,0xff0000ff,334.1999276916754,223.16593960015564,1.8053889616876075,0.03284910739765326,1.8056877822149322,0.0,0
0,0.0,13,0xff0000ff,318.3729833715571,230.75376474595276,1.913890159792062,-0.09442129317360787,1.9162178697511043,0.0,0
0,0.0,14,0xff0000ff,311.6961853199757,223.5767928687115,1.7527388571806988,0.02023060233212849,1.752855606928826,0.0,0
0,0.0,15,0xff0000ff,327.9650765696318,220.12741187937047,1.5788398089582727,0.07187407484354202,1.5804749365257298,0.0,0
0,0.0,16,0xff0000ff,327.5782332562643,223.66798044011517,1.736668927995858,0.021534527417085104,1.7368024358968868,0.0,0
0,0.0,17,0xff0000ff,319.19863195069576,224.0538695524208,1.689994716975023,0.013807742386059673,1.6900511226449002,0.0,0
0,0.0,18,0xff0000ff,320.52248153226947,217.85540232749807,1.7078421897757352,0.1065872626991983,1.7111650387229416,0.0,0
0,0.0,19,0xff0000ff,324.5203158429661,230.19245383153185,1.7995592405275769,-0.08457779676727273,1.8015456874234959,0.0,0
0,0.0,20,0xff0000ff,310.1169831268545,217.82215787485143,1.723958723027436,0.09908716056029718,1.726803968054941,0.0,0
0,0.0,21,0xff0000ff,305.96745390132224,234.66480309542567,1.497102764727476,-0.11213607630157997,1.5012965022815998,0.0,0
0,0.0,22,0xff0000ff,331.6612837373315,215.338088022181,1.641067152373126,0.15343568170148814,1.6482244710649216,0.0,0
0,0.0,23,0xff0000ff,310.6619255385548,226.82218113929872,1.5374565734881667,-0.022531508412330502,1.537621664855601,0.0,0
0,0.0,24,0xff0000ff,315.9494434618892,215.3977953187751,1.498558292066898,0.12086851053541062,1.503424807418551,0.0,0
0,0.0,25,0xff0000ff,314.84320845195487,233.76527562665996,1.741420696058631,-0.12703428733631364,1.7460480379475165,0.0,0
0,0.0,26,0xff0000ff,334.4546263849751,233.0146459932011,1.743639769574694,-0.13898854805905933,1.7491705069929737,0.0,0
0,0.0,27,0xff0000ff,314.2574542673939,229.30673070622436,1.5831452554358072,-0.056468747139871656,1.5841520189718075,0.0,0
0,0.0,28,0xff0000ff,307.3921684935991,220.9878459549807,1.7517806987086713,0.05507823409692655,1.752646350020299,0.0,0
0,0.0,29,0xff0000ff,332.31154458480734,220.5793121711596,1.8996726404976971,0.08177997893409589,1.9014321197481527,0.0,0
0,0.0,30,0xff0000ff,310.1615304395001,224.36183430604729,1.8842873000911335,0.009632347438272537,1.8843119198800142,0.0,0
0,0.0,31,0xff0000ff,333.55473592403456,225.19542685709996,1.7670649847033195,-0.003404121024254045,1.7670682635949553,0.0,0
0,0.0,32,0xff0000ff,306.6696662780821,231.0790783756534,1.8152837899273855,-0.08599098991618208,1.8173193688286868,0.0,0
0,0.0,33,0xff0000ff,314.10760882604103,226.68252263137293,1.8077812013944017,-0.02515983639979312,1.8079562742175628,0.0,0
0,0.0,34,0xff0000ff,324.56403305675985,215.63331334900477,1.7661288590765143,0.149795180556999,1.772469955452282,0.0,0
0,0.0,35,0xff0000ff,311.2416963204373,219.46695621866027,1.7299550543689748,0.07734363489949955,1.7316831488457205,0.0,0
0,0.0,36,0xff0000ff,318.02887848336565,223.69247618241448,1.800388672157941,0.02012506197457384,1.8005011493898342,0.0,0
0,0.0,37,0xff0000ff,330.82749401566497,215.25697238885957,1.918586712570613,0.17944123680535803,1.9269598156471113,0.0,0
0,0.0,38,0xff0000ff,328.63102457069374,218.19849263672307,1.57309808815786,0.10058795984994214,1.5763107347958676,0.0,0
0,0.0,39,0xff0000ff,331.4993517168389,228.2718570907012,1.5167170980283162,-0.0479463817288868,1.5174747480509616,0.0,0
0,0.0,40,0xff0000ff,310.8797608645525,231.07174938665972,1.5911232198409948,-0.0778350211171204,1.5930258601885523,0.0,0
0,0.0,41,0xff0000ff,331.5995593692922,220.05478010486664,1.7543735439864871,0.08390450659879567,1.7563788025557852,0.0,0
0,0.0,42,0xff0000ff,328.3595941955338,226.24608373564686,1.8926599405310665,-0.022115564463722922,1.8927891453309345,0.0,0
0,0.0,43,0xff0000ff,326.00899470535427,227.95472045068726,1.5664806187047062,-0.04246692015712031,1.5670561470748616,0.0,0
0,0.0,44,0xff0000ff,312.20569238437963,228.41739660368955,1.789931387297,-0.04981424271663832,1.7906244246095815,0.0,0
0,0.0,45,0xff0000ff,312.3772112412586,221.81885969700335,1.9823899769965856,0.051428129435939704,1.9830569516264034,0.0,0
0,0.0,46,0xff0000ff,319.55223627639197,223.87518172938294,1.7272301610506329,0.01682856367284749,1.727312140233573,0.0,0
0,0.0,47,0xff0000ff,315.8413709585792,227.73928451143883,1.7043874873204574,-0.03918140283305977,1.7048377897215057,0.0,0
0,0.0,48,0xff0000ff,305.65732920326957,223.55829016948346,1.8959690321503762,0.021133297891319184,1.8960868089707805,0.0,0
0,0.0,49,0xff0000ff,329.662770562562,227.27249537020927,1.9537743722139962,-0.04214980058809063,1.9542289792165632,0.0,0
0,0.0,50,0xff0000ff,314.48946040478387,219.6787385024533,1.8982428047411612,0.08381877953407778,1.9000924539490631,0.0,0
0,0.0,51,0xff0000ff,311.184934314036,216.51037756050388,1.8630972866052855,0.12774691386463172,1.8674717597216604,0.0,0
0,0.0,52,0xff0000ff,325.47597657870455,233.72227397475888,1.6114080094001668,-0.1283293080737597,1.616509877504526,0.0,0
0,0.0,53,0xff0000ff,313.7826076378474,217.52773174328382,1.6614185775785641,0.1024157099607351,1.6645722175892343,0.0,0
0,0.0,54,0xff0000ff,315.22100347279246,220.38131517088704,1.925970713193535,0.07426553880272553,1.927402023017739,0.0,0
0,0.0,55,0xff0000ff,309.96206865311115,220.5524577319187,1.9728766681967864,0.07017432451896463,1.9741243080761013,0.0,0
0,0.0,56,0xff0000ff,315.6874492275362,226.21181488328284,1.9644987242497742,-0.01995271056417298,1.9646000479074228,0.0,0
0,0.0,57,0xff0000ff,328.2067728093036,228.875829939856,1.6772625837201176,-0.06087262937915029,1.6783668406385464,0.0,0
0,0.0,58,0xff0000ff,312.5250241430297,227.92503296366226,1.7485492843056252,-0.04176007596159918,1.7490478848762354,0.0,0
0,0.0,59,0xff0000ff,309.5364647217474,219.90526213624932,1.7884808843495574,0.07262541470620751,1.7899548386886814,0.0,0
0,0.0,60,0xff0000ff,328.86482368804985,219.81026066062938,1.7542045775140316,0.08577612834476957,1.7563004423973139,0.0,0
0,0.0,61,0xff0000ff,332.84189064370753,219.41133090040321,1.736228616859476,0.09498225135546273,1.738824728969059,0.0,0
0,0.0,62,0xff0000ff,320.47332868708156,216.60467848186812,1.7317348227561766,0.1269439725656578,1.736381371852715,0.0,0
0,0.0,63,0xff0000ff,332.9316321710826,226.17287994842067,1.9607572745988442,-0.022531298775657568,1.960886725264059,0.0,0
0,0.0,64,0xff0000ff,324.1784028151841,233.1388019112723,1.959411603944951,-0.14390031647496812,1.9646885592265562,0.0,0
